system_id,P_days,K_ms,eccentricity,omega_deg,n_obs,baseline_days,snr_meas,rv_std_ms,n_planets,n_companions,has_ecc,valid
17,2.0795396643500625,51.58744168914622,0.07312551808423177,305.924111209813,19,886.4000000003725,64.48430211143277,31.6100658666128,1,0,True,True
18,649.1384249549051,22.615319478348944,0.017532660909013963,0.0,59,4034.039850000292,3.567085091222231,31.03532097521224,1,0,True,True
19,148.49910224447436,11.923889301930798,0.0,0.0,11,18.957770000211895,0.45861112699733836,19.002589880386594,1,0,True,True
20,492.0172855404364,200.58845667854746,0.0,0.0,17,829.9180000000633,148.5840419841092,131.05060189674734,1,0,True,True
21,4.454887169274912,69.04053099763085,0.0,0.0,16,746.9125600000843,3.614687486786955,53.38610779571901,1,0,True,True
22,1782.3427213217497,1431.8641084929548,0.8177159081379685,220.97817209124415,23,856.8001399999484,534.2776524227443,730.2826545817624,1,0,True,True
23,4.234934301089095,607.8008815719827,0.004759891640689207,0.0,16,1901.9174399999902,64.31755360550082,405.3775062739325,2,1,True,True
24,485.3673087327896,1117.7694149796175,0.0,0.0,50,2681.7746870000847,465.73725624150734,736.2545476122907,1,0,True,True
25,3.0863147167481775,52.61378225664328,0.04061462807381816,0.0,74,1579.7654400002211,43.12605103003548,38.19147775134537,1,0,True,True
26,15.85364775950087,202.76775281468,0.06689701040542032,221.30522790778406,16,1791.021538999863,61.44477358020606,151.0902352505767,1,0,True,True
27,1.6498511171017243,17.651129013819226,0.22963100470118994,150.21129954912703,46,1883.842100000009,1.604648092165384,24.57372689146997,1,0,True,True
28,3.0741522243721104,92.87928834283294,0.6834305570418027,205.8631115475993,35,2307.7513590003364,23.219822085708234,38.78059975244056,1,0,True,True
29,237.5024057527359,265.27123775954493,0.0,0.0,78,3599.002100000158,294.74581973282767,191.03590905198803,2,1,True,True
30,474.4176079525012,487.0202477409734,0.0,0.0,35,1322.2369999997318,124.8769866002496,250.50380535539102,1,0,True,True
31,1737.8412143525518,249.30300656553177,0.5159734916823361,55.28872047100123,69,14.098469999618828,41.07133551326718,34.591850277145745,1,0,True,True
32,3.8045388483386238,11.626478182698655,0.0,0.0,59,5173.866280000191,5.099332536271341,21.358631676668313,1,0,True,True
33,257.16233641465203,526.3754330666449,0.7876036734606526,4.536714144409788,26,1526.904618000146,122.41289141084762,190.15158638814125,2,1,True,True
34,13.852170863395294,14.68173717650716,0.0,0.0,33,3530.246320000384,3.67043429412679,23.403035531673996,1,0,True,True
35,3.06273345421621,18.752903448543602,0.0,0.0,15,457.7712999996729,5.515559837806942,24.85257152316735,1,0,True,True
36,2.2576431026272212,138.8646141160382,0.0,0.0,26,1526.904618000146,32.294096306055394,82.6279592086547,1,0,True,True
37,15.60522633367961,143.17388726109039,0.0505432263169495,27.006230646555238,13,555.6047899997793,30.205461447487423,106.85596536953722,1,0,True,True
38,3.365848328684979,229.89056874357254,0.0,0.0,61,458.91021100012586,22.989056874357253,168.68872342684836,1,0,True,True
39,270.4848885435176,282.32917935329425,0.0,0.0,16,2574.980900000315,39.459006180020374,193.33817918019486,1,0,True,True
40,6.212310355997485,174.02983134899623,0.11471241609598355,262.72107613576514,35,2630.806936000008,32.22774654611041,128.05819679040562,1,0,True,True
41,906.2203264459866,270.35906902584765,0.1798345639570762,305.6322321449474,35,2544.043879999779,179.0457410767203,217.960401580775,1,0,True,True
42,263.25014099664656,13.269283276233304,0.054134493999420163,170.08872392321572,45,3690.789150000084,2.556701980006417,25.51054311369912,1,0,True,True
43,9.93839172385333,376.86125118372496,0.0,0.0,41,3330.9341000001878,68.52022748795,260.9004031737642,2,1,True,True
44,874.7168072176681,107.66156488465501,0.07265065418794865,183.53893178053778,39,4419.077090000268,67.71167602808491,84.0062831622624,1,0,True,True
45,586.9388198091341,289.3942451378525,0.0953059369354907,112.39713825194818,83,548.6837500003166,131.54283869902386,237.86804881536838,1,0,True,True
46,257.39667594291734,120.74920056006628,0.0,0.0,47,1831.9550000000745,90.78887260155359,86.993239049072,2,1,True,True
47,3.481919193932857,81.96203746708267,0.0,0.0,30,1528.7838000003248,13.219683462432688,53.65929401030214,1,0,True,True
48,252.34224756992768,137.2870884711407,0.24253559917791712,263.9248108414363,32,2951.8829700001515,20.18927771634422,97.69379444411055,1,0,True,True
49,3.968206465174948,430.5571450152912,0.6757307902434231,197.40318835135545,32,2951.8829700001515,63.317227208131065,162.26487829838817,3,2,True,True
50,3.063831701612376,55.165661704706146,0.0,0.0,15,298.12220000009984,1.1992535153196988,65.85811440241108,1,0,True,True
51,1.2553150954929566,483.07879923238215,0.0,0.0,31,2562.9272219999693,150.96212476011942,366.4816067030621,1,0,True,True
52,1.5626171182284179,388.5499304180368,0.044412965060819785,0.0,39,4419.077090000268,244.37102542014892,279.3189921565786,3,2,True,True
53,251.4499831237285,31.044702870410827,0.004653900898350482,0.0,43,3190.207419999875,8.169658650108113,30.429038187002174,1,0,True,True
54,246.13394499002027,325.8145095531703,0.0,0.0,21,17.08169999998063,30.449954163847693,42.88841380773328,1,0,True,True
55,454.62725634678856,58.6316584708682,0.19708742618180874,62.930659043881825,40,842.6913000000641,6.587826794479573,126.7748841864015,1,0,True,True
56,10.525372913249463,316.89659376974555,0.5577954586917994,79.04865319275288,55,59.86530000017956,9.903018555304548,184.76221940396135,1,0,True,True
57,64.55844718836767,46.408044561346664,0.5254226177144736,167.012022999618,21,0.14839999983087182,2.4425286611235086,15.991585992328123,1,0,True,True
58,2.988500093826581,108.41268257992411,0.571961380574214,339.32462411316163,48,1518.8889999999665,18.068780429987353,78.48898357233985,1,0,True,True
59,2.4982638593750983,55.15526472545142,0.13758144534363426,264.29268447393054,30,2541.989614999853,14.14237557062857,63.33466342131076,1,0,True,True
60,649.1884350583522,127.99652990170682,0.2637753357230935,87.30776162336628,26,773.9841000000015,19.103959686821913,65.96457156392349,2,1,True,True
61,13.81781794687535,354.4992256304801,0.5679884813943883,77.48774934449393,44,832.730729999952,39.60885202575197,234.79969582636335,1,0,True,True
62,56.296679753123115,26.04374147431669,0.06897004590448796,309.44200803080327,48,9.056950000114739,5.919032153253792,13.08932501834471,1,0,True,True
63,416.6180863681607,15.59398729628695,0.10296365079334568,136.15218828348517,16,126.74715999979526,0.3850367233651099,20.243000559504903,1,0,True,True
64,140.0729874301614,59.27803526130104,0.0353530496280999,0.0,52,2233.9972000001,9.335123663197015,46.407204663600204,1,0,True,True
65,59.8092708249013,152.27938602586164,0.19766416128376083,306.61998579090675,13,93.74729999992996,12.68994883548847,113.07137413304447,1,0,True,True
66,64.23625561669996,275.32727066614365,0.0,0.0,20,172.75150000024587,19.66623361901026,239.06460336544507,1,0,True,True
67,3.7865825952927317,1571.8832331707856,0.10144390355117944,87.01185527320715,65,2660.762501999736,386.2120966021586,1036.218235023771,1,0,True,True
68,1.5852151285792178,39.374809436264044,0.07037388867139666,222.71782029707433,15,457.7712999996729,11.580826304783542,31.226035635414146,1,0,True,True
69,28.1139758547486,201.00812343978257,0.9321493280898584,71.10497847623326,59,2934.918264000211,74.44745312584539,77.08859303846563,2,1,True,True
70,508.13796553524776,246.83297109722585,0.0,0.0,11,56.89670000039041,12.21945401471415,33.702203321513615,3,2,True,True
71,5.220085254032197,84.4997816851231,0.09155576775078797,249.4535726109078,24,1243.7000000001863,15.363596670022382,86.49907020102083,2,1,True,True
72,804.2439609872175,1559.96103822019,0.05382009625649762,355.4325431845718,36,3.2296700002625585,182.23843904441475,21.905812788831668,1,0,True,True
73,3.524858720125756,138.28085992235862,0.1611117773208553,54.21538340748126,14,115.63890000013635,11.523404993529885,95.41931104417367,1,0,True,True
74,1.8703536691129805,105.32996215509282,0.0,0.0,59,5173.866280000191,46.19735182240913,98.90774421334665,3,2,True,True
75,3.408884538120358,55.89784435162957,0.08706942841623644,31.824824652242782,11,1071.9560000002384,13.029800548165401,41.47959815291037,1,0,True,True
76,3.993388372169034,501.2659908643797,0.0,0.0,34,1014.070000000298,98.3839039969342,329.09339007622333,1,0,True,True
77,244.75036621596922,75.8932335220852,0.0,0.0,40,2545.036400000099,18.069817505258378,67.29230804707356,1,0,True,True
78,59.38708309126972,23.510081139287617,0.11623012806580399,242.71026928013382,12,129.61990000028163,5.665079792599426,24.126307288312276,1,0,True,True
79,473.9219286814239,52.02448756960602,0.08952073989412289,122.30494118965092,15,2521.969399999827,6.049358738356108,42.93962374105186,1,0,True,True
80,250.47075162132052,18.067562152347477,0.5097639608091397,25.648011851972804,14,1908.9206199999899,2.607151825735567,15.803262950225767,1,0,True,True
81,5.96631587412993,29.280317468477147,0.7704201061558562,171.1100224380975,40,2545.036400000099,6.971504159161225,29.18044341983829,1,0,True,True
82,585.1960423616231,6.22312233611112,0.213432530930857,271.35744467182406,14,72.84109999984503,0.12831180074455917,18.249485128574378,1,0,True,True
83,2.9808407319784207,64.73904329985997,0.2696005654682525,102.64406414946795,42,2798.159802999813,15.414057928538089,49.563920017207195,1,0,True,True
84,2082.093596730681,561.0536299744108,0.0,0.0,29,955.1699999999255,150.4165227813434,235.46255150537837,3,2,True,True
85,2.7001070588611173,58.95945914394504,0.9326032247840862,304.45178423291,35,2625.9230999997817,8.422779877706434,25.704740383356025,2,1,True,True
86,316.4488476135629,53.41090335818112,0.2690665410291226,187.2258884141357,55,59.86530000017956,1.66909072994316,20.129187741236414,1,0,True,True
87,10.92859013097885,924.0967998816039,0.6681296239788466,303.3835087703299,25,738.0260000000708,205.3548444181342,282.8895806750884,1,0,True,True
88,2.7725261173591615,176.35723394739173,0.6877883150084839,160.70021717173543,44,3301.1345700002275,176.26990983405994,83.0567075211927,1,0,True,True
89,29.22115223087292,96.27122566705573,0.5388966427547252,343.0710581616372,13,1089.9816000000574,17.828004753158467,55.656264851308016,1,0,True,True
90,1032.737610985647,577.1132349518181,0.9307465556349969,73.50706396556251,33,350.08657600032166,80.24879684516107,427.9911159303356,3,2,True,True
91,229.70763963576505,526.3169337906019,0.028261517811639398,0.0,16,2574.980900000315,73.55932245708351,334.0672372101016,1,0,True,True
92,8.312676238554701,34.58166359460656,0.00256557400852639,0.0,33,712.0531399999745,3.8001828125941275,32.69981805313824,1,0,True,True
93,4.642214336067269,44.04949261568868,0.19024580537087543,41.723591514929794,15,274.20014999993145,16.01799731479588,29.657813459808747,1,0,True,True
94,3.3174229234175545,542.0785867284764,0.208152960390508,318.63347576164824,47,2414.6953999996185,132.21428944596985,446.1750117207612,2,1,True,True
95,134.46490315788324,90.5905454133339,0.10614853801807342,176.1354686990872,30,1527.8300000000745,27.451680428283,71.41086392058403,1,0,True,True
96,4.773862297235647,185.51181316117936,0.0,0.0,26,1128.873900000006,88.33895864818065,130.29319566123945,1,0,True,True
97,2.3502529209970797,99.74656749787216,0.0,0.0,33,453.95807000016794,2.750870587365476,47.68665531209691,1,0,True,True
98,2.428520181654633,118.1228155041848,0.2537337479309481,50.99002847024579,32,1359.9294600002468,5.804560958436599,69.9002721627628,1,0,True,True
99,1491.9148509442375,44.57069210199625,0.26102328855019674,54.96844818291146,21,0.14839999983087182,2.3458259001050656,43.45784512029005,1,0,True,True
100,222.39226691642398,230.36686174674415,0.0,0.0,91,1077.3038900000975,17.452034980813952,160.5102735240722,2,1,True,True
101,269.5364512798387,45.940092957031816,0.6367356338875091,247.51221663955386,46,1883.842100000009,4.176372087002893,27.267506274929584,1,0,True,True
102,3.871175780137519,26.0316366898989,0.01877151557768253,0.0,88,335.02155099995434,2.892404076655433,27.109224193365865,1,0,True,True
103,1706.103573282653,337.8329910328425,0.07556452575703322,17.05410242261632,130,1500.8686000001617,45.04439880437899,141.0343286253688,1,0,True,True
104,500.0515376773424,39.90140807173925,0.5462914243289722,103.17375536897279,33,3530.246320000384,9.975352017934812,31.456016165309677,1,0,True,True
105,326.872308305754,89.89671904798156,0.6475214470115933,50.32353256915251,38,2024.592499999795,24.971310846661545,43.41597958254691,1,0,True,True
106,7.820006662454032,230.90201929569164,0.944141067830076,158.78787466222232,118,1076.0627649999224,32.98600275652738,47.48872103731944,1,0,True,True
107,3.9146273127863873,208.33824027639992,0.6475770301982107,149.16735791797007,72,775.7690739999525,34.72304004606665,125.21168534650614,2,1,True,True
108,469.8093440635917,246.66872338826133,0.6724565364073998,175.2967735924029,36,9.066438000183553,34.07026566136206,35.94645505910992,3,2,True,True
109,1116.6638142176619,64.65449057487673,0.6644576331431783,187.87551648798814,11,848.8841999997385,13.194793994872802,10.053228404878404,1,0,True,True
110,10.319837743962756,1442.4557117598733,0.08888683549636175,100.66907847691088,14,72.84109999984503,29.741354881646874,1095.4546322560934,2,1,True,True
111,3.0847895413964856,130.99706731758315,0.12126676176054738,11.53569217614379,21,1127.0420999997295,87.3313782117221,86.02305406924772,1,0,True,True
112,3.3698692946374207,253.65931444932437,0.08852540803315714,221.17899835266687,17,829.9180000000633,187.895788480981,158.76613312832933,1,0,True,True
113,120.23305207430877,544.5144264273985,0.0,0.0,15,32.87760000023991,45.3762022022832,274.3689089681159,1,0,True,True
114,2.7231696558824323,209.1772918194174,0.0,0.0,46,1420.8874889998697,41.83545836388348,154.12198027442417,2,1,True,True
115,3.2452680281558206,157.0174091770428,0.0,0.0,30,1528.7838000003248,25.325388576942384,109.24284979882253,3,2,True,True
116,421.26986621271357,94.37874630406577,0.7737456817996671,234.48059954641673,130,1500.8686000001617,12.583832840542103,70.85096057267793,1,0,True,True
117,320.2196042337363,17.633292543528505,0.0,0.0,54,2686.7478710003197,3.295942531500655,35.29726741175813,1,0,True,True
118,6.2885928104043955,100.39442963793236,0.11249815935750909,39.120109489536645,59,4034.039850000292,15.835083539106051,67.59595911676661,1,0,True,True
119,120.56186708897573,592.9619024832731,0.23386147896022558,4.959847905858119,35,1322.2369999997318,152.04151345724952,457.09852836552767,1,0,True,True
120,114.56015728497681,82.53955359820306,0.07333814162059475,89.3859292387054,16,362.0337700000964,91.7106151091145,59.43798248658641,2,1,True,True
121,184.72131738122664,57.26367063120274,0.047551766849335216,0.0,41,3237.1162849999964,19.746093321104393,36.239662505546164,1,0,True,True
122,4.177822748009432,30.02212825432519,0.00337659073543969,0.0,21,314.16900000022724,0.5319299832445994,24.28224489595239,2,1,True,True
123,6.106288279794359,1003.1860878111116,0.057515908225316714,164.35703627785878,12,264.9850100004114,768.7249715027674,729.0324511364722,1,0,True,True
124,1.6742747049767484,20.260424605528822,0.007823048540493887,0.0,28,910.780999999959,12.662765378455513,30.25576820590813,1,0,True,True
125,56.73559292133693,249.560747191161,0.5913551443101284,110.18360080300795,20,848.8649999997579,137.12128966547309,105.27999971949313,2,1,True,True
126,588.2900892665826,105.80385626004013,0.0,0.0,15,315.1588900000788,22.950944958793954,70.0086898070791,2,1,True,True
127,3.2106980386635584,16.24764915818096,0.6190939156110924,136.02155190941662,29,3684.967999999877,8.375076885660288,18.895783989036616,1,0,True,True
128,2.240548003233977,67.78824582192422,0.3125943474501163,190.9588246571084,31,2562.9272219999693,21.183826819351317,44.46147330964149,1,0,True,True
129,117.93653275655454,75.92806009301964,0.0,0.0,18,353.9662899998948,6.840365774145912,74.31784704952763,3,2,True,True
130,3.564248998162156,97.17780325233085,0.4057999108771399,274.01376114788695,61,458.91021100012586,9.717780325233084,74.32699895795213,3,2,True,True
131,3.652571203867714,56.142983588427356,0.09534740690582745,340.634598414078,35,1121.7455000001937,18.714327862809117,45.420663551457444,2,1,True,True
132,115.52668502868171,19.744909116778143,0.5916230300694723,7.8593009924921775,41,3237.1162849999964,6.808589350613153,15.735205762952013,1,0,True,True
133,4.785933901650521,58.823013670784384,0.08222981518662603,185.44801566462803,16,2574.980900000315,8.221246083311797,49.19527863269781,1,0,True,True
134,101.2323566491184,16.395142114033817,0.6774456987575737,124.13925338358162,21,1127.0420999997295,10.930094742689212,14.943023897510727,1,0,True,True
135,1.5438062527660732,132.06024125000653,0.052865899796408475,151.66084596597167,44,3301.1345700002275,131.99485100082072,92.5854365395045,1,0,True,True
136,1399.8237777478782,26.996597935300034,0.0,0.0,48,1518.8889999999665,4.499432989216673,33.38695017067759,1,0,True,True
137,18.2460389520367,45.549031508887154,0.321337999530825,36.10346345829009,82,6079.23693000013,11.970836296301963,38.0378346997228,1,0,True,True
138,475.39907581870364,54.31761418204654,0.5633710610710458,281.8154036335123,30,748.9079999998212,9.44654159687766,32.044349634133525,1,0,True,True
139,2.513565672012155,51.48204744937031,0.08301768547122508,339.2655302910681,36,9.066438000183553,7.1107800344434136,30.536899833024318,1,0,True,True
140,14.320722001161165,207.32536587062702,0.08799079561344805,351.03666244917434,35,1821.0156000000425,49.36318235014929,129.5129965473333,2,1,True,True
141,20.791998079241722,20.28634703062763,0.08189252244379944,8.016775426656002,36,9.066438000183553,2.8019816340645898,13.672692660692588,1,0,True,True
142,1294.3331784238958,310.37688008546706,0.9544156044798399,216.49419461208524,50,2681.7746870000847,129.3237000356113,206.27826595572708,2,1,True,True
143,4.369564657156764,43.82372250128694,0.0,0.0,16,126.74715999979526,1.0820672222539984,38.39538628744289,2,1,True,True
144,14.243152101506503,71.12052671964699,0.14745457764491293,102.5307319139602,35,1821.0156000000425,16.93345874277309,47.567980383410536,1,0,True,True
145,26.183559459656042,306.2426157708879,0.04932193158059345,0.0,26,86.90799999982119,103.98730586447805,149.69680339320433,2,1,True,True
146,845.3213023364383,151.02407577234982,0.08738232000412988,214.10702161837958,49,1791.2528729997575,81.63463555262152,112.75615555424174,2,1,True,True
147,41.61264806047426,57.54312123119418,0.500969186200629,334.4985476175852,12,264.9850100004114,44.094345771030014,33.01578485744157,1,0,True,True
148,6.109773479122884,228.50267146963688,0.502158232052591,353.16173208735825,41,3237.1162849999964,78.79402464470238,137.56291071008192,1,0,True,True
149,1.6777683353073651,289.46443655645965,0.0,0.0,48,1705.1656229998916,197.58664611362434,202.11108649813434,1,0,True,True
150,616.8041528697339,33.84740185466458,0.10214118876512016,15.244601039533729,41,3237.1162849999964,11.671517880918822,23.355242198750155,1,0,True,True
151,1091.1893249099437,43.433117083871345,0.6270187482655452,160.17759396972224,38,1654.6461900002323,5.17060917665135,40.03297151308144,1,0,True,True
152,3.1218266441128777,31.653897288886693,0.047254206813015905,0.0,30,1527.8300000000745,9.592090087541422,29.336812694962102,1,0,True,True
153,434.83273138900375,102.65954480324835,0.0,0.0,137,1528.8761999998242,17.109924133874724,97.65161704100966,2,1,True,True
154,2.2561141629853547,124.11765929944625,0.2552043926123946,196.91560352815856,23,839.8808600003831,15.323167814746451,86.95671148437935,1,0,True,True
155,232.5663329962783,33.88719964748239,0.0,0.0,38,1654.6461900002323,4.034190434224094,28.363490916330182,1,0,True,True
156,4.028735962995149,49.62369548400792,0.9250609198974941,52.82756395475489,13,93.74729999992996,4.13530795700066,20.6067927409331,1,0,True,True
157,245.76737470021763,479.311724567512,0.018809435818603087,0.0,13,93.74729999992996,39.942643713959335,155.90062867140537,1,0,True,True
158,391.9830415143412,14.116093923160074,0.03809134313864471,0.0,19,146.76072999974713,2.7146334467615527,12.218357530004946,1,0,True,True
159,465.13038972006194,67.3602818945871,0.0,0.0,12,860.6366499997675,6.8040688782411225,54.09140068095892,1,0,True,True
160,2.4846697842402254,165.01878579552556,0.229055517397235,121.06289895385022,26,773.9841000000015,24.62966952172023,105.72735134498184,1,0,True,True
161,1149.8818290237482,28.258233286048302,0.566523044988258,355.5530811923262,17,81.77910900022835,1.004558595309218,14.895994998290814,1,0,True,True
162,4.001330149435179,13.441582356545757,0.02067909418401689,0.0,36,3.2296700002625585,1.5702783126805793,8.899641601190494,1,0,True,True
163,1.5749713613767118,23.88851427082939,0.0,0.0,49,2153.1017999998294,18.09735929608287,27.35837088264935,1,0,True,True
164,61.75413799724618,489.0568377474795,0.10976586595141388,5.84296428328972,72,775.7690739999525,81.50947295791325,337.96719322572517,1,0,True,True
165,1025.6198054397842,253.95083221186894,0.0878670135775578,359.56212503312486,16,126.74715999979526,6.270390918811579,17.27481999517891,2,1,True,True
166,851.6050108492079,27.261885274565675,0.0,0.0,37,485.8127000001259,1.8174590183043784,17.928973247903677,1,0,True,True
167,224.6442586994783,24.363829718564663,0.39963897958959793,124.57200755690214,44,153.69505799980834,0.8474375554283361,23.767205580356535,2,1,True,True
168,3.4093332141327597,18.174610535253706,0.0,0.0,15,457.7712999996729,5.345473686839325,14.930835395805957,1,0,True,True
169,1236.8573133512775,106.75070510925714,0.11260453368331448,303.35566381855057,41,1740.2172999996692,10.675070510925714,68.95110832801402,1,0,True,True
170,3.588828596270312,35.065725968877615,0.0,0.0,11,56.89670000039041,1.7359270281622583,24.62848050386417,1,0,True,True
171,33.11821822471796,93.29221486093435,0.05806822072611103,116.60445457894383,26,773.9841000000015,13.924211173273783,86.0098778960614,1,0,True,True
172,3.3893925429302425,107.55294135707645,0.04061241113581931,0.0,16,250.11018999991938,4.4535379443924,87.37919371755905,2,1,True,True
173,1147.3372761265466,325.5876985626682,0.1288911311461706,172.72746099185522,32,1703.226000000257,29.05735819390167,197.83200544465643,1,0,True,True
174,2.862790695628842,2.27900358132308,0.18150691842734062,352.0964684836728,38,2203.01716400031,0.799650379411607,15.21006961686974,1,0,True,True
175,1.5760346587465552,293.2190959673241,0.0,0.0,16,126.74715999979526,7.239977678205533,237.4683536461445,1,0,True,True
176,6.585352793344589,109.41503121397876,0.6519510738745242,170.9556611312534,36,9.066438000183553,15.112573372096515,23.233809802090523,1,0,True,True
177,2305.753577599565,27.684437727602067,0.29204109631624053,47.13167237273966,51,1234.6099999998696,6.291917665364106,21.893109621072586,1,0,True,True
178,1037.8791862502615,219.76835888608684,0.3299613441615086,18.619736999900784,12,829.9180000000633,155.31332783469034,183.8521224601887,1,0,True,True
179,444.62502817169116,293.81481711743476,0.9313902069646006,340.34996607838144,21,204.4010999999009,163.2304539541304,14.309599719557507,1,0,True,True
180,991.8754496229044,31.48719909083166,0.10846744964759401,95.69138877902364,55,473.69499999983236,2.4220922377562815,33.73743321935329,1,0,True,True
181,954.5351821766154,541.0518798797759,0.0,0.0,32,824.7770000002347,901.7531331329599,254.91430516154043,1,0,True,True
182,33.88579490568046,69.96640106169448,0.10726429186215232,181.46300636323835,13,178.65911999996752,23.557710795183326,54.759747362735226,1,0,True,True
183,3.5266996000880884,115.13720080589711,0.7016747539612729,32.65263579238869,12,829.9180000000633,81.36904650593435,71.21852376142417,1,0,True,True
184,412.3208072205038,1522.9459848417569,0.08522067647079946,152.5158433982178,38,1654.6461900002323,181.30309343354247,1155.0209205571118,1,0,True,True
185,243.79396859192505,57.21848088756458,0.0,0.0,50,2681.7746870000847,23.84103370315191,44.137955463186934,1,0,True,True
186,4.448830015915831,266.6114914313916,0.42878624326381287,334.8379869300447,95,5224.776229000185,45.188388378201964,152.0027582518568,1,0,True,True
187,2.3175668058156216,48.38848863728104,0.527679176874061,180.8686777071378,55,473.69499999983236,3.722191433637003,40.637737471863566,1,0,True,True
188,459.19738229018924,253.99813866792087,0.017383516634956155,0.0,30,1527.8300000000745,76.969132929673,167.63897526169578,2,1,True,True
189,3.7072620384379285,107.78273763738677,0.0,0.0,33,1638.652499999851,19.959766229145696,73.60565435035038,1,0,True,True
190,1285.8855276540066,31.465831557884815,0.18608789793873423,349.60865464883807,63,16.21430000010878,2.7125716860245532,12.519278249396551,1,0,True,True
191,3.7689257918284116,56.248859999090755,0.061379027942153,93.18082940546388,17,829.9180000000633,41.6658222215487,62.49939291917051,2,1,True,True
192,2.5249045105756496,44.63479694718486,0.0,0.0,13,1089.9816000000574,8.265703138367567,27.935835032160455,1,0,True,True
193,796.5352717269163,15.949565692982697,0.0,0.0,28,804.8573400001042,0.5434264290624428,42.50427514619304,1,0,True,True
194,3.1709999072304864,8.524546365344795,0.06378680412896567,181.63628629341738,28,744.9494499997236,1.0749743209766451,11.32848068131146,1,0,True,True
195,3.022886676710542,54.03967386570589,0.0,0.0,32,1703.226000000257,4.822817837189281,43.69341732455559,1,0,True,True
196,109.50418058407917,5.6921044816866795,0.17172740070187495,309.43108505135706,17,747.0429000002332,1.626315566196194,26.94301439044535,1,0,True,True
197,297.5281898442393,407.44155715701805,0.031013066823397308,0.0,44,1795.098321000114,140.4970886748338,285.5112586886307,2,1,True,True
198,2.9106449103492213,162.43896787068218,0.5554836228038299,100.61545448526826,17,184.80300000030547,42.52329001850319,114.4784492396861,1,0,True,True
199,3.6680040091547657,121.68902752717538,0.6700056685289416,307.9711308304374,45,3690.789150000084,23.44682611313591,71.29646893271938,2,1,True,True
200,474.59025757054,166.5627989196234,0.5755136984018555,140.36020879413925,14,1090.0222999998368,67.98481588556056,148.86902361624246,3,2,True,True
201,1993.6196042973127,44.99270373868863,0.0,0.0,24,1208.6984999999404,11.536590702227855,36.09639629490761,1,0,True,True
202,29.637782328566338,447.30874394670553,0.09852549634989627,191.0603847816843,41,2581.9221529997885,149.10291464890184,184.70690430649128,2,1,True,True
203,2.9953949658108243,115.0557245040921,0.09850654099178875,351.54974390945245,16,362.0337700000964,127.83969389343567,83.68509584518252,1,0,True,True
204,472.97249090242326,204.60723248728146,0.9282802932468563,61.976758734385626,65,2660.762501999736,50.272047294172346,61.60382884272398,2,1,True,True
205,3.8856386808892656,29.061467017643285,0.095901524755251,67.133986112111,30,1528.7838000003248,4.687333389942465,28.31916168628883,1,0,True,True
206,2.8837715155429864,120.61425920342973,0.05934879537932591,108.50422921926685,13,93.74729999992996,10.051188266952478,68.74861964995951,1,0,True,True
